i	treeindex	accept	nnodes	distance	loglik	post	loga	Q	ru
7653	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.543898477501067
7654	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.851612392184	1	-0.109657995729178
7655	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-113.105159928935	1	-0.0556746213123474
7656	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.33736143164555	0.0431034482758621	-1.84640539122809
7657	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.0252726753436921
7658	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.94503383433897	0.0431034482758621	-4.22177974045766
7659	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.396060433764196
7660	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-2.82686871312668
7661	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.23397279594559	0.0431034482758621	-0.115653887439611
7662	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	1	-0.43274018373169
7663	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.04034481591533
7664	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.82410295848371	0.0431034482758621	-0.0930353529855681
7665	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	1	-0.000355255788816167
7666	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.875774362266	1	-0.751199356100229
7667	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.15043321456091
7668	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.218453920145732
7669	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.451444585849423
7670	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.94757769152915	0.0431034482758621	-0.424505297806818
7671	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-98.6503614895737	1	-1.05198597022248
7672	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.28357141190078
7673	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.22642640653925	0.0431034482758621	-0.620482427465261
7674	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.384273594922	1	-1.74192308561096
7675	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.20640014146324	0.0431034482758621	-0.655087523392905
7676	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-98.938577611083	1	-0.156863516336182
7677	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.757726361832562
7678	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.16307902965258	0.0431034482758621	-0.247224448193198
7679	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.561547945381	1	-0.348149677945835
7680	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.134511269993501
7681	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.361055848328192
7682	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.070758749236184
7683	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-2.03429168720113
7684	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.680507777720798
7685	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.60559271135112
7686	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.476824343061207
7687	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-3.2602902345372
7688	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.07539505937661	0.0431034482758621	-1.32275469167214
7689	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.95833020634513	0.0431034482758621	-2.77678845429048
7690	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.0939631603917983
7691	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.988615058563	1	-1.33631406424146
7692	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-1.29413667209522
7693	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.16520344196528	0.0431034482758621	-0.541825537860023
7694	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.159906712969265
7695	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.81718686983862	0.0431034482758621	-1.29492853833028
7696	83	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.837438113584	1	-0.230481446668946
7697	84	TRUE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	0.310996527644021	0.0431034482758621	-0.164796820107004
7698	84	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-110.285037529177	23.2	-0.129941958797871
7699	84	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-914.914342692769	1	-0.18635989451366
7700	84	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-7.48545231148811	0.0428571428571429	-1.05953393826763
7701	84	FALSE	4	0.0555555555555556	-21422.0455285266	-21460.8955963894	-914.914342692769	1	-1.4208080656353
7702	85	TRUE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-0.310996527644021	23.2	-1.54688457640373
7703	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.2889612910198	0.0431034482758621	-0.0700355296363965
7704	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.25225936174451	0.0431034482758621	-0.0238274849118607
7705	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.831505787966	1	-1.92560860135779
7706	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.0357071201513
7707	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.741070841632	1	-0.19571302810877
7708	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.9449179676776	1	-0.463612986830444
7709	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.225960918076	1	-1.58438484153424
7710	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.19967493255302	0.0431034482758621	-3.54147290078275
7711	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-1.09149518080595
7712	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-1.14770888987076
7713	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.60638413352	1	-1.29998324273331
7714	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.428590171466928
7715	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.228928604292616
7716	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.05550712438111	0.0431034482758621	-0.0382472426331328
7717	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.450705331656	1	-2.61709207949905
7718	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.73931286124742
7719	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.29184502003904	0.0431034482758621	-2.44584249970154
7720	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.558250353060658
7721	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.246861448243248
7722	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.81718686983862	0.0431034482758621	-2.17332574982508
7723	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-904.709941093086	1	-1.89447908000171
7724	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-1.12528897178125
7725	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.20640014146324	0.0431034482758621	-0.351134324884553
7726	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-98.2366091597432	1	-0.316597820654711
7727	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.27226749577443	0.0431034482758621	-0.129681081180502
7728	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.5467136577787
7729	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.29184502003904	0.0431034482758621	-0.179549258256551
7730	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.909119167593055
7731	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.742817322102352
7732	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.1533665193578	0.0431034482758621	-1.7125019630498
7733	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.77520025349208	0.0431034482758621	-0.698109158817743
7734	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.2678012485971	0.0431034482758621	-2.32156779002296
7735	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.6589050212437	0.0431034482758621	-0.393955181669436
7736	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.532812451405	1	-0.495479436407188
7737	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.0358345141081489
7738	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-98.272412038943	1	-0.344365113435381
7739	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.596250568859	1	-0.210542945172475
7740	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.671503598368006
7741	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.74172178122302	0.0431034482758621	-0.294078233633287
7742	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.49559657448975	0.0431034482758621	-0.179131563278098
7743	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.25000660860809	0.0431034482758621	-1.03638808006442
7744	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.260732425811568
7745	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.5771114572708	1	-1.41375994732102
7746	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.9449179676776	1	-0.0665739286287052
7747	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-111.741070841632	1	-0.750562774834457
7748	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.78771945380271	0.0431034482758621	-0.749131517218426
7749	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.303109427452	1	-0.519519292185397
7750	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.33736143164555	0.0431034482758621	-0.646355903876547
7751	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.864638159601122
7752	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.77387292873158	0.0431034482758621	-1.25089964049521
7753	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.529053238235	1	-0.944762105433351
7754	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-113.105159928935	1	-0.372276542131762
7755	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.00560323407393	0.0431034482758621	-1.36210569792493
7756	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.95833020634513	0.0431034482758621	-0.164416779487139
7757	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.24583228265	1	-1.41654888224084
7758	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.83920847963367	0.0431034482758621	-0.559246998888698
7759	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.808703730803	1	-0.253474758652462
7760	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.121892939954765
7761	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.2678012485971	0.0431034482758621	-5.13573528745744
7762	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.2564912745729	1	-1.48122177430037
7763	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.1533665193578	0.0431034482758621	-0.109822890697215
7764	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.555586165192	1	-0.76479039122754
7765	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-3.4654861458265
7766	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.95833020634513	0.0431034482758621	-0.235792863605011
7767	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.2564912745729	1	-0.51493408417157
7768	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.508185385261	1	-0.220702110555291
7769	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.853007920898	1	-2.51204701889377
7770	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.78771945380271	0.0431034482758621	-0.22245269534158
7771	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.78771945380271	0.0431034482758621	-1.41829731613995
7772	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.817514485328613
7773	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.544803884997	1	-1.38207220470448
7774	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.81718686983862	0.0431034482758621	-0.846224652053621
7775	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-110.345288952598	1	-0.569086417029903
7776	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.5720450763517
7777	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.36904795950547
7778	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.9449179676776	1	-0.256173366983887
7779	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.786676240794031
7780	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.49559657448975	0.0431034482758621	-0.767462622468953
7781	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.1012764876154	0.0431034482758621	-0.0899668509010854
7782	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.538954171079	1	-0.511966573577311
7783	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.0565586988679433
7784	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-99.5295102536038	1	-0.148458777657577
7785	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.307211574532352
7786	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.52477025943648	0.0431034482758621	-0.923735018876828
7787	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.395229410988	1	-0.779922225122072
7788	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.22816077389638	0.0431034482758621	-0.370385524973141
7789	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.16520344196528	0.0431034482758621	-1.20985421601621
7790	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.39425806268077
7791	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.82410295848371	0.0431034482758621	-0.859416467057382
7792	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.83468531670718	0.0431034482758621	-1.44187972620683
7793	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.19909985369799	0.0431034482758621	-0.5711719952316
7794	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.94757769152915	0.0431034482758621	-0.228265548137983
7795	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.02870773833405	0.0431034482758621	-0.566840612758657
7796	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.472221304269161
7797	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.29846314379523	0.0431034482758621	-0.543461538441101
7798	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.50740650117901
7799	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.409073311432477
7800	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.00560323407393	0.0431034482758621	-0.535069553315563
7801	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.76231447074082	0.0431034482758621	-0.782173232656318
7802	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.6589050212437	0.0431034482758621	-0.861205589625518
7803	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.83468531670718	0.0431034482758621	-1.14069147873635
7804	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.674352288487223
7805	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-904.709941093086	1	-1.53462890837758
7806	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.14600783104965	0.0431034482758621	-0.146142229063198
7807	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.745173569762879
7808	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-3.70860404874995
7809	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.54419334084509	0.0431034482758621	-4.51485750942468
7810	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.853007920898	1	-1.33999500734354
7811	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.508185385261	1	-1.78742563799053
7812	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-4.42374495439802
7813	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-112.066341539674	1	-2.67032607241673
7814	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.988615058563	1	-0.0103559019733535
7815	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-906.567965099854	1	-0.907947311460157
7816	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-5.47247083758833	0.0431034482758621	-2.57613062070055
7817	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.306765848428483
7818	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.400163839450111
7819	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.72330080682645	0.0431034482758621	-0.00826110953415797
7820	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.421551859931293
7821	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.65728763815802
7822	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.49559657448975	0.0431034482758621	-0.428741399349785
7823	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.49586633558618
7824	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-714.299579795443	1	-3.54435598953151
7825	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.24583228265	1	-1.03216049980848
7826	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.28332080124295	0.0431034482758621	-0.210277804131343
7827	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.13920417146932	0.0431034482758621	-0.508044653720472
7828	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.02906230845447
7829	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.795548715027282
7830	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-712.907815048457	1	-0.862056843780725
7831	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.14395067888239	0.0431034482758621	-0.38990808769144
7832	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.00560323407393	0.0431034482758621	-0.0201315411437665
7833	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.27585744173251	0.0431034482758621	-1.28534522649226
7834	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.67143422473004	0.0431034482758621	-1.25476221789101
7835	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.335039654197	1	-1.4126234445656
7836	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-0.965058528020987
7837	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.623910819282	1	-1.18154932972677
7838	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.21277021233435
7839	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.71549294014523
7840	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-1.22657636012569
7841	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-100.176572549437	1	-0.705034525517328
7842	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-0.672147610037394
7843	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.335039654197	1	-0.108973253519489
7844	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.697647670436231
7845	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.31090001106117	0.0431034482758621	-0.103180374984353
7846	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.76524919349089	0.0431034482758621	-0.392568469273055
7847	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-3.59349913666491
7848	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-93.692730264272	22.5	-1.82279213042733
7849	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-106.214672839974	22.5	-0.804046570552303
7850	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.06705141349943	0.0431034482758621	-0.533595677717115
7851	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.460684213590026
7852	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.0851028188501655
7853	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-907.602116573777	1	-0.907835117247508
7854	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-708.645048921487	22.5	-0.604897432013626
7855	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	NA	0.0431034482758621	-0.621613711668688
7856	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-6.40764549557702	0.0431034482758621	-2.82069956371473
7857	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-712.151813092612	1	-0.000687888342799423
7858	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-715.538954171079	1	-2.81078445788227
7859	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-7.17962995340116	0.0431034482758621	-0.751541859114911
7860	85	FALSE	3	0.0909090909090909	-21429.6556052574	-21458.0624406384	-900.889564827601	22.5	-1.73338576331989
